Transaction_ID,Customer_ID,SKU,Units_Sold,Unit_Price,Transaction_Date
11800,326,SKU-076,2,469.2,2024-03-03
11801,329,SKU-028,3,694.66,2024-11-09
11802,227,SKU-093,19,355.08,2024-08-07
11803,247,sku-009,16,625.26,2024-03-15
11804,52,SKU-069,8,161.89,2024-01-12
11805,51,sku-016,15,65.14,2024-07-18
11806,351,SKU-040,2,222.27,2024-07-02
11807,256,SKU-071,6,575.23,2024-01-17
11808,40,SKU-085,3,222.0,2024-07-08
11809,62,SKU-050,11,310.81,2024-08-23
11810,38,SKU-077,13,569.2,2024-12-19
11811,308,SKU-063,16,602.5,2024-01-09
11812,144,SKU-041,14,531.16,2024-06-15
11813,361,SKU-097,15,673.92,2024-01-01
11814,250,SKU-084,12,411.49,2024-10-20
11815,182,SKU-033,2,653.49,2024-03-22
11816,206,SKU-020,11,303.85,2024-07-24
11817,32,sku-016,19,64.7,2024-07-08
11818,270,SKU-061,18,363.57,2024-10-25
11819,370,SKU-034,14,768.79,2024-08-29
11820,108,SKU-022,15,628.51,2024-05-15
11821,384,SKU-078,9,598.11,2024-10-26
11822,135,SKU-041,10,463.68,2024-08-24
11823,422,SKU-022,10,741.03,2024-10-07
11824,51,SKU-056,14,273.98,2024-05-13
11825,221,SKU-072,3,173.61,2024-01-19
11826,357,SKU-014,9,337.42,2024-06-08
11827,77,SKU-008,11,134.94,2024-10-02
11828,239,SKU-098,1,358.1,2024-04-18
11829,94,sku-002,16,151.63,2024-08-04
11830,375,SKU-019,20,122.71,2024-10-01
11831,54,SKU-028,17,708.54,2024-09-23
11832,189,SKU-058,13,350.14,2024-07-20
11833,273,SKU-050,15,423.83,2024-02-13
11834,433,SKU-015,14,,2024-05-16
11835,87,SKU-032,12,20.44,2024-01-03
11836,423,SKU-023,8,47.57,2024-03-15
11837,424,SKU-068,10,419.19,2024-01-20
11838,182,SKU-019,2,129.66,2024-05-29
11839,180,sku-059,8,481.11,2024-07-31
11840,336,SKU-073,6,430.32,2024-01-14
11841,181,SKU-049,3,410.63,2024-11-01
11842,412,SKU-033,9,672.31,2024-12-08
11843,369,SKU-035,10,12.94,2024-02-11
11844,196,SKU-089,1,263.23,2024-01-25
11845,172,SKU-097,15,703.14,2024-05-26
11846,294,SKU-038,11,43.86,2024-11-25
11847,423,sku-009,9,496.81,2024-05-17
11848,407,SKU-087,18,643.41,2024-02-21
11849,252,SKU-040,20,177.92,2024-09-14
11850,278,SKU-072,16,235.32,2024-11-28
11851,315,SKU-018,18,169.4,2024-07-20
11852,380,sku-005,11,439.35,2024-02-14
11853,275,SKU-051,13,773.92,2024-12-08
11854,439,SKU-066,19,329.81,2024-06-12
11855,207,SKU-095,5,581.58,2024-12-06
11856,334,SKU-025,18,397.07,2024-01-07
11857,73,SKU-086,12,645.8,2024-12-04
11858,410,SKU-001,8,172.28,2024-08-09
11859,117,SKU-044,8,537.22,2024-12-12
11860,119,SKU-098,14,391.94,2024-11-15
11861,163,SKU-056,13,283.01,2024-11-28
11862,244,SKU-048,5,283.86,2024-02-05
11863,13,SKU-043,16,548.22,2024-01-30
11864,398,SKU-008,14,155.75,2024-06-28
11865,22,SKU-064,13,485.45,2024-10-08
11866,371,SKU-018,7,170.57,2024-03-07
11867,363,SKU-003,5,91.4,2024-06-30
11868,380,SKU-084,8,546.42,2024-12-08
11869,98,SKU-012,19,81.53,2024-09-14
11870,67,SKU-054,3,227.04,2024-04-08
11871,46,SKU-024,13,575.59,2024-03-12
11872,440,SKU-099,19,721.33,2024-07-08
11873,116,SKU-052,12,372.31,2024-06-13
11874,133,SKU-089,14,284.89,2024-03-02
11875,363,sku-059,6,674.48,2024-10-29
11876,448,SKU-011,18,408.14,2024-05-04
11877,228,sku-059,19,627.3,2024-06-10
11878,391,SKU-031,18,485.29,2024-12-20
11879,124,SKU-083,3,744.57,2024-08-07
11880,44,SKU-010,20,634.61,2024-03-25
11881,270,SKU-049,14,394.05,2024-01-23
11882,429,SKU-097,1,620.43,2024-10-04
11883,274,SKU-070,10,525.08,2024-02-22
11884,308,SKU-098,13,387.53,2024-07-23
11885,160,SKU-023,5,58.6,2024-11-26
11886,408,SKU-051,1,577.05,2024-08-12
11887,427,SKU-060,14,445.13,2024-08-28
11888,418,SKU-051,5,752.18,2024-10-24
11889,112,SKU-044,9,,2024-06-22
11890,252,SKU-085,10,230.13,2024-08-23
11891,407,SKU-040,6,180.0,2024-02-26
11892,374,SKU-052,13,362.68,2024-08-23
11893,395,SKU-025,7,464.59,2024-07-06
11894,8,sku-002,6,154.66,2024-04-28
11895,107,SKU-056,3,366.2,2024-04-13
11896,433,SKU-044,16,640.78,2024-07-28
11897,348,SKU-062,7,420.94,2024-02-27
11898,158,SKU-024,18,,2024-06-24
11899,14,SKU-074,11,450.41,2024-07-20
11900,347,SKU-057,3,344.1,2024-08-31
11901,351,SKU-071,13,683.66,2024-01-27
11902,297,SKU-040,8,176.87,2024-07-25
11903,235,SKU-060,17,392.52,2024-12-07
11904,180,SKU-055,17,182.69,2024-02-10
11905,152,SKU-019,19,148.63,2024-09-22
11906,172,SKU-027,17,604.29,2024-05-26
11907,233,SKU-028,14,768.71,2024-03-20
11908,232,SKU-086,1,,2024-04-21
11909,326,SKU-089,11,253.98,2024-04-09
11910,436,SKU-024,16,,2024-10-22
11911,273,SKU-010,16,553.91,2024-04-02
11912,54,SKU-074,14,479.81,2024-09-22
11913,58,SKU-072,11,237.73,2024-08-15
11914,405,SKU-003,12,106.9,2024-05-04
11915,50,SKU-066,11,472.4,2024-07-06
11916,360,SKU-041,13,477.84,2024-10-17
11917,160,SKU-020,4,273.52,2024-07-18
11918,326,SKU-038,8,47.02,2024-12-29
11919,395,SKU-072,1,176.9,2024-10-07
11920,201,SKU-082,3,307.72,2024-02-01
11921,432,SKU-095,2,652.76,2024-10-20
11922,225,SKU-077,9,442.33,2024-08-09
11923,203,sku-009,19,510.41,2024-02-11
11924,309,SKU-069,6,200.13,2024-07-01
11925,86,SKU-062,20,354.76,2024-08-03
11926,100,SKU-021,16,562.43,2024-03-07
11927,46,SKU-026,14,270.54,2024-09-25
11928,246,sku-005,16,330.16,2024-03-08
11929,193,SKU-098,11,454.84,2024-03-26
11930,357,SKU-028,9,810.55,2024-12-12
11931,126,SKU-090,13,611.26,2024-05-07
11932,282,SKU-060,16,404.03,2024-01-18
11933,407,SKU-065,2,124.46,2024-02-05
11934,257,SKU-058,5,357.22,2024-11-14
11935,231,SKU-001,1,224.41,2024-09-15
11936,96,SKU-015,15,688.88,2024-04-23
11937,405,SKU-030,18,786.22,2024-08-02
11938,261,SKU-040,2,263.23,2024-04-24
11939,354,SKU-042,13,529.76,2024-03-11
11940,63,SKU-096,4,399.02,2024-03-25
11941,52,SKU-020,7,344.76,2024-03-26
11942,158,SKU-069,13,,2024-05-16
11943,216,SKU-068,3,349.82,2024-11-16
11944,154,SKU-023,1,47.82,2024-09-08
11945,332,SKU-020,2,288.43,2024-09-02
11946,12,SKU-014,20,304.86,2024-04-19
11947,230,SKU-081,9,331.59,2024-12-13
11948,230,SKU-069,20,142.75,2024-12-19
11949,45,SKU-008,12,141.33,2024-06-05
11950,180,SKU-084,8,487.38,2024-09-15
11951,94,SKU-090,17,507.09,2024-11-26
11952,289,SKU-068,12,320.57,2024-08-18
11953,428,SKU-062,19,380.36,2024-10-15
11954,366,SKU-029,3,260.09,2024-02-26
11955,260,SKU-029,3,325.8,2024-10-15
11956,8,SKU-054,11,,2024-03-18
11957,395,SKU-046,19,85.46,2024-03-26
11958,24,SKU-058,15,407.01,2024-09-23
11959,81,SKU-058,8,309.89,2024-11-19
11960,438,SKU-083,1,578.73,2024-07-29
11961,196,SKU-088,6,504.12,2024-04-13
11962,202,SKU-011,5,477.66,2024-11-15
11963,51,SKU-020,6,379.09,2024-03-26
11964,400,SKU-054,7,225.38,2024-09-20
11965,54,SKU-032,3,22.84,2024-03-29
11966,254,SKU-017,19,139.58,2024-04-11
11967,297,SKU-020,8,306.13,2024-10-10
11968,286,SKU-015,3,789.35,2024-01-03
11969,435,sku-016,13,59.86,2024-05-26
11970,116,SKU-061,1,352.62,2024-08-22
11971,349,SKU-091,2,434.22,2024-09-29
11972,198,SKU-080,5,574.74,2024-06-24
11973,396,SKU-082,12,318.07,2024-11-19
11974,292,SKU-037,15,776.07,2024-08-08
11975,424,SKU-097,4,596.0,2024-10-03
11976,109,SKU-094,19,346.93,2024-02-22
11977,220,SKU-048,18,338.47,2024-07-16
11978,203,SKU-028,20,805.04,2024-07-16
11979,96,SKU-045,16,118.94,2024-09-14
11980,371,SKU-018,16,163.63,2024-04-17
11981,273,SKU-058,2,351.61,2024-10-01
11982,237,SKU-079,19,455.81,2024-02-07
11983,388,SKU-095,2,512.22,2024-05-06
11984,132,SKU-027,14,698.85,2024-07-19
11985,378,SKU-034,17,751.7,2024-04-04
11986,352,SKU-075,2,96.32,2024-05-28
11987,151,sku-067,8,585.93,2024-10-06
11988,354,SKU-080,20,510.3,2024-04-11
11989,7,SKU-017,3,117.54,2024-02-04
11990,111,SKU-094,16,291.25,2024-05-17
11991,201,SKU-070,14,532.27,2024-03-07
11992,406,SKU-034,3,802.3,2024-08-21
11993,341,SKU-063,20,604.87,2024-12-18
11994,209,SKU-032,6,26.13,2024-08-14
11995,363,SKU-010,2,463.66,2024-05-26
11996,391,SKU-010,20,479.26,2024-08-13
11997,77,SKU-085,11,202.66,2024-08-05
11998,48,sku-009,5,,2024-08-16
11999,21,SKU-000,14,453.65,2024-05-24
12000,243,SKU-079,14,320.6,2024-10-29
12001,436,SKU-033,12,766.56,2024-10-03
12002,250,SKU-057,17,286.48,2024-12-16
12003,157,SKU-078,16,788.78,2024-06-22
12004,143,SKU-093,11,427.92,2024-03-30
12005,326,SKU-026,4,354.47,2024-03-13
12006,171,SKU-017,7,121.29,2024-01-19
12007,338,sku-016,12,60.0,2024-12-26
12008,382,SKU-043,14,491.67,2024-07-12
12009,394,SKU-085,6,201.48,2024-04-14
12010,214,SKU-064,6,461.6,2024-10-23
12011,120,sku-016,9,63.06,2024-04-26
12012,266,sku-005,13,440.93,2024-10-20
12013,11,SKU-038,11,46.04,2024-04-10
12014,105,SKU-041,4,460.15,2024-01-28
12015,209,SKU-092,6,96.7,2024-07-27
12016,198,SKU-094,1,,2024-06-23
12017,147,SKU-084,12,443.7,2024-07-01
12018,147,SKU-026,6,339.87,2024-10-13
12019,49,SKU-035,16,12.23,2024-08-26
12020,422,SKU-084,9,501.04,2024-10-30
12021,54,SKU-007,14,538.88,2024-08-19
12022,69,SKU-046,7,88.11,2024-10-23
12023,426,SKU-017,6,144.22,2024-01-02
12024,89,SKU-071,1,651.72,2024-05-09
12025,123,SKU-098,13,470.94,2024-06-09
12026,60,SKU-069,10,172.22,2024-02-17
12027,332,SKU-083,1,580.48,2024-07-19
12028,226,SKU-000,15,417.05,2024-08-25
12029,349,SKU-038,10,40.71,2024-06-17
12030,213,SKU-001,9,,2024-08-15
12031,435,SKU-053,3,460.91,2024-07-06
12032,255,SKU-063,2,697.86,2024-12-14
12033,388,SKU-027,8,,2024-09-28
12034,417,sku-067,3,702.09,2024-09-11
12035,445,sku-002,11,137.46,2024-01-07
12036,127,SKU-030,8,598.15,2024-07-17
12037,346,SKU-031,7,628.55,2024-05-01
12038,217,SKU-071,14,701.86,2024-05-14
12039,289,SKU-017,3,140.29,2024-08-03
12040,379,SKU-026,6,291.73,2024-08-28
12041,243,SKU-050,17,334.96,2024-11-30
12042,20,SKU-042,2,458.95,2024-10-13
12043,4,SKU-039,7,710.53,2024-10-09
12044,52,SKU-043,3,589.0,2024-01-02
12045,322,SKU-017,18,117.93,2024-02-25
12046,389,SKU-064,14,534.68,2024-09-01
12047,298,SKU-015,6,714.35,2024-01-02
12048,413,SKU-078,12,702.77,2024-08-26
12049,87,SKU-007,2,666.85,2024-07-12
12050,194,SKU-014,4,358.45,2024-06-25
12051,404,SKU-085,2,184.08,2024-10-27
12052,106,SKU-000,15,364.84,2024-08-15
12053,411,SKU-071,3,694.58,2024-01-29
12054,359,SKU-046,5,,2024-09-21
12055,315,SKU-044,5,669.47,2024-06-09
12056,395,SKU-079,3,424.97,2024-06-23
12057,100,SKU-024,19,524.04,2024-07-13
12058,362,SKU-093,18,347.64,2024-08-09
12059,35,SKU-068,7,406.2,2024-09-17
12060,325,SKU-032,17,27.49,2024-04-30
12061,23,SKU-099,7,554.42,2024-03-14
12062,129,SKU-060,19,500.49,2024-04-26
12063,407,SKU-079,7,361.78,2024-05-03
12064,337,SKU-018,6,170.99,2024-04-13
12065,239,sku-005,16,420.09,2024-03-25
12066,382,SKU-083,11,,2024-09-03
12067,384,SKU-034,18,568.46,2024-11-08
12068,66,SKU-024,9,560.62,2024-06-06
12069,254,SKU-011,2,416.64,2024-05-01
12070,381,SKU-000,14,394.23,2024-08-10
12071,327,SKU-071,8,604.17,2024-02-22
12072,315,SKU-066,12,409.38,2024-09-22
12073,298,SKU-080,9,493.76,2024-09-03
12074,128,SKU-032,1,25.41,2024-01-12
12075,405,SKU-094,6,379.13,2024-04-17
12076,121,SKU-038,3,38.93,2024-12-19
12077,400,SKU-074,5,490.02,2024-10-13
12078,102,sku-067,17,781.33,2024-04-27
12079,441,SKU-089,17,285.41,2024-03-05
12080,355,SKU-098,19,370.81,2024-03-24
12081,314,SKU-050,14,361.0,2024-02-17
12082,40,SKU-040,4,260.37,2024-06-09
12083,241,SKU-025,5,,2024-03-30
12084,289,SKU-061,11,361.66,2024-12-08
12085,172,SKU-093,11,432.2,2024-08-26
12086,387,SKU-095,10,655.33,2024-12-29
12087,251,SKU-051,5,766.37,2024-04-05
12088,381,SKU-077,8,446.87,2024-05-08
12089,32,SKU-051,11,792.47,2024-07-11
12090,209,SKU-094,11,395.03,2024-07-24
12091,411,SKU-022,6,668.58,2024-01-07
12092,347,SKU-077,15,409.82,2024-05-15
12093,235,SKU-032,12,21.33,2024-07-16
12094,66,SKU-012,14,82.95,2024-01-06
12095,101,SKU-025,18,,2024-07-02
12096,298,SKU-011,16,486.1,2024-08-15
12097,314,SKU-014,17,309.23,2024-02-14
12098,419,SKU-012,13,,2024-03-14
12099,111,SKU-069,7,198.68,2024-09-19
12100,407,SKU-055,9,137.97,2024-05-04
12101,442,sku-005,13,465.61,2024-06-09
12102,202,SKU-032,16,,2024-02-03
12103,351,SKU-015,18,783.63,2024-05-26
12104,291,SKU-043,16,534.65,2024-12-22
12105,388,sku-009,7,562.03,2024-09-25
12106,234,SKU-089,8,274.46,2024-09-18
12107,244,SKU-041,7,644.41,2024-09-12
12108,259,SKU-073,10,386.52,2024-02-05
12109,449,SKU-007,8,567.61,2024-06-16
12110,373,SKU-056,16,366.79,2024-06-24
12111,271,SKU-038,15,40.84,2024-12-21
12112,216,SKU-081,4,278.95,2024-05-31
12113,54,SKU-077,10,537.62,2024-02-28
12114,157,sku-059,11,654.33,2024-08-24
12115,216,SKU-088,7,438.05,2024-04-21
12116,359,SKU-017,13,161.51,2024-01-02
12117,354,SKU-084,5,576.46,2024-02-17
12118,113,SKU-007,1,609.13,2024-12-23
12119,254,SKU-013,14,252.42,2024-05-18
12120,43,SKU-053,3,449.71,2024-12-03
12121,160,SKU-073,4,547.87,2024-05-24
12122,359,SKU-080,16,576.72,2024-03-03
12123,321,SKU-064,4,,2024-05-16
12124,384,SKU-000,11,529.22,2024-11-28
12125,386,SKU-048,10,322.86,2024-07-29
12126,434,SKU-004,1,285.5,2024-03-27
12127,294,SKU-094,2,336.42,2024-02-19
12128,202,SKU-060,3,480.78,2024-02-27
12129,20,SKU-004,14,246.66,2024-07-26
12130,175,SKU-021,7,493.5,2024-11-13
12131,216,SKU-031,11,438.05,2024-02-23
12132,10,SKU-039,19,756.83,2024-11-28
12133,352,SKU-029,19,293.14,2024-08-23
12134,216,SKU-094,17,365.49,2024-12-16
12135,262,SKU-048,18,397.09,2024-07-16
12136,299,SKU-068,15,,2024-09-27
12137,208,SKU-072,12,,2024-07-27
12138,83,SKU-053,20,479.81,2024-02-28
12139,163,SKU-028,8,708.31,2024-09-17
12140,66,SKU-044,11,690.43,2024-10-16
12141,445,SKU-066,10,371.05,2024-11-12
12142,34,SKU-003,17,81.05,2024-02-27
12143,51,SKU-098,18,418.11,2024-10-30
12144,247,SKU-066,19,,2024-01-15
12145,73,SKU-091,12,372.67,2024-01-09
12146,67,SKU-080,15,492.51,2024-07-11
12147,193,SKU-043,17,,2024-09-28
12148,145,SKU-035,13,10.22,2024-12-24
12149,320,SKU-089,4,310.68,2024-01-31
12150,266,SKU-028,16,765.97,2024-02-07
12151,239,SKU-088,11,473.56,2024-05-02
12152,198,SKU-074,4,458.8,2024-05-17
12153,83,SKU-056,15,354.47,2024-12-26
12154,221,SKU-040,4,248.01,2024-05-10
12155,106,SKU-023,18,55.29,2024-09-24
12156,262,SKU-004,1,259.29,2024-06-06
12157,393,SKU-011,11,436.95,2024-04-21
12158,315,SKU-071,17,618.27,2024-10-30
12159,279,SKU-008,12,109.92,2024-03-24
12160,286,SKU-042,5,557.44,2024-07-09
12161,152,SKU-014,10,385.53,2024-09-21
12162,114,SKU-058,8,446.75,2024-06-14
12163,362,SKU-096,4,375.69,2024-08-20
12164,187,SKU-017,19,137.55,2024-11-29
12165,192,SKU-078,12,840.38,2024-09-04
12166,363,SKU-076,3,499.18,2024-04-08
12167,1,SKU-082,13,333.89,2024-04-22
12168,80,SKU-082,6,290.65,2024-07-02
12169,232,SKU-048,19,289.32,2024-09-09
12170,209,SKU-078,5,650.57,2024-11-18
12171,422,SKU-003,4,,2024-08-04
12172,446,SKU-012,1,110.81,2024-02-02
12173,41,SKU-068,20,301.64,2024-03-23
12174,438,SKU-030,11,819.33,2024-01-04
12175,269,SKU-097,13,617.08,2024-08-27
12176,231,SKU-079,10,464.87,2024-11-17
12177,260,SKU-076,6,479.79,2024-05-20
12178,158,SKU-099,7,796.93,2024-05-19
12179,274,SKU-054,10,205.53,2024-10-29
12180,357,SKU-040,19,,2024-11-26
12181,197,SKU-028,20,686.92,2024-05-21
12182,61,SKU-036,6,,2024-01-28
12183,386,SKU-064,2,454.92,2024-01-20
12184,406,SKU-013,10,280.09,2024-06-14
12185,269,SKU-028,12,662.17,2024-10-21
12186,294,SKU-075,12,74.3,2024-12-07
12187,254,SKU-029,14,271.79,2024-07-13
12188,438,SKU-023,12,,2024-03-12
12189,177,SKU-090,3,670.86,2024-05-11
12190,211,SKU-033,10,,2024-09-23
12191,149,SKU-093,9,375.78,2024-04-29
12192,7,sku-067,10,555.71,2024-10-15
12193,18,SKU-011,9,532.31,2024-09-09
12194,63,SKU-075,19,88.04,2024-11-06
12195,144,SKU-097,14,614.11,2024-01-19
12196,73,SKU-066,20,460.1,2024-03-12
12197,158,SKU-012,2,103.56,2024-08-03
12198,328,SKU-040,5,238.77,2024-09-08
12199,205,SKU-028,2,784.55,2024-08-18
12200,426,SKU-023,9,54.86,2024-06-09
12201,196,SKU-027,17,633.81,2024-07-12
12202,102,SKU-037,19,752.67,2024-07-09
12203,16,SKU-018,19,206.08,2024-01-13
12204,84,SKU-073,5,515.09,2024-06-29
12205,13,SKU-074,18,463.82,2024-08-18
12206,175,SKU-092,1,109.04,2024-12-01
12207,228,SKU-022,14,681.53,2024-04-12
12208,76,SKU-071,12,698.49,2024-03-15
12209,143,SKU-056,7,368.18,2024-11-11
12210,434,SKU-045,10,114.83,2024-11-10
12211,170,sku-067,8,777.42,2024-08-15
12212,132,SKU-017,17,139.1,2024-01-20
12213,400,sku-067,19,535.46,2024-04-26
12214,422,SKU-094,3,285.49,2024-11-01
12215,301,SKU-086,13,787.85,2024-12-01
12216,225,SKU-027,6,645.74,2024-09-15
12217,382,SKU-049,5,488.4,2024-11-10
12218,22,SKU-087,20,624.29,2024-08-08
12219,358,SKU-068,4,371.98,2024-09-07
12220,20,SKU-057,2,375.67,2024-02-23
12221,168,SKU-023,19,56.94,2024-02-07
12222,375,SKU-023,5,60.32,2024-09-25
12223,95,SKU-073,17,426.22,2024-11-05
12224,328,SKU-044,9,598.19,2024-07-10
12225,119,SKU-099,11,795.45,2024-10-23
12226,439,SKU-063,16,730.8,2024-07-23
12227,78,sku-009,16,461.01,2024-06-23
12228,330,SKU-096,14,349.38,2024-09-22
12229,84,SKU-052,10,406.88,2024-09-13
12230,390,SKU-006,8,589.49,2024-06-06
12231,296,sku-009,20,578.11,2024-12-22
12232,287,SKU-037,4,,2024-02-08
12233,308,SKU-036,6,312.06,2024-02-14
12234,222,SKU-046,7,120.27,2024-10-17
12235,354,SKU-013,13,,2024-03-07
12236,402,SKU-015,18,710.19,2024-04-27
12237,392,SKU-046,2,84.41,2024-11-21
12238,187,SKU-004,20,282.88,2024-10-03
12239,120,SKU-035,16,9.16,2024-09-18
12240,234,SKU-048,20,331.86,2024-09-17
12241,346,SKU-013,15,218.12,2024-07-03
12242,248,SKU-024,19,694.79,2024-09-11
12243,136,SKU-099,19,,2024-06-21
12244,183,SKU-054,15,222.22,2024-05-21
12245,13,SKU-098,16,375.42,2024-12-19
12246,46,SKU-034,11,696.7,2024-05-13
12247,259,SKU-013,14,268.77,2024-02-13
12248,406,SKU-012,12,80.3,2024-12-12
12249,2,SKU-033,8,569.39,2024-08-29
12250,229,SKU-039,11,633.04,2024-07-28
12251,403,SKU-022,13,598.35,2024-07-26
12252,134,SKU-047,3,54.96,2024-01-31
12253,355,SKU-021,14,581.71,2024-05-01
12254,17,SKU-034,11,827.27,2024-11-09
12255,395,SKU-082,5,293.28,2024-10-01
12256,321,SKU-044,20,564.62,2024-06-23
12257,283,SKU-032,20,22.55,2024-10-01
12258,292,SKU-037,15,835.23,2024-10-11
12259,372,SKU-041,3,477.3,2024-10-08
12260,332,SKU-035,4,13.09,2024-11-12
12261,110,SKU-039,5,723.06,2024-02-23
12262,381,SKU-043,2,594.61,2024-06-05
12263,268,SKU-060,3,501.83,2024-08-20
12264,106,SKU-070,11,528.47,2024-06-13
12265,290,SKU-083,4,768.43,2024-11-30
12266,142,SKU-099,4,634.03,2024-01-01
12267,261,SKU-083,4,672.06,2024-11-24
12268,359,SKU-051,14,790.36,2024-06-27
12269,44,SKU-090,12,591.56,2024-02-10
12270,190,SKU-026,10,370.45,2024-06-07
12271,20,SKU-078,11,762.0,2024-01-12
12272,345,SKU-081,3,365.28,2024-05-19
12273,342,SKU-079,1,414.05,2024-08-19
12274,92,SKU-021,20,586.41,2024-11-16
12275,71,SKU-091,7,413.45,2024-09-03
12276,171,SKU-093,4,373.76,2024-02-20
12277,77,SKU-080,7,500.24,2024-11-13
12278,98,SKU-086,1,697.6,2024-08-21
12279,12,SKU-019,11,146.61,2024-08-04
12280,89,SKU-076,10,360.41,2024-05-02
12281,86,SKU-008,3,133.14,2024-11-07
12282,168,SKU-033,10,782.39,2024-08-18
12283,318,SKU-074,3,412.1,2024-03-03
12284,297,SKU-075,5,77.68,2024-04-10
12285,209,SKU-055,20,179.34,2024-06-20
12286,54,SKU-030,2,753.9,2024-11-19
12287,89,SKU-001,17,177.11,2024-02-13
12288,298,SKU-047,11,64.92,2024-07-23
12289,4,SKU-042,4,507.6,2024-03-07
12290,263,SKU-038,7,43.55,2024-09-26
12291,92,SKU-017,8,153.1,2024-12-25
12292,381,sku-067,5,765.74,2024-05-07
12293,309,SKU-012,12,92.74,2024-12-11
12294,343,SKU-021,10,622.81,2024-03-24
12295,195,SKU-086,10,672.44,2024-03-17
12296,310,SKU-045,4,123.03,2024-10-14
12297,204,SKU-032,19,21.43,2024-08-30
12298,108,SKU-064,15,531.65,2024-09-10
12299,219,SKU-083,4,611.11,2024-03-04
12300,327,SKU-062,20,300.76,2024-12-07
12301,193,SKU-055,1,139.97,2024-12-20
12302,140,SKU-077,2,406.63,2024-06-08
12303,49,SKU-026,3,318.3,2024-04-15
12304,219,SKU-020,8,370.22,2024-07-04
12305,128,SKU-048,20,289.49,2024-03-11
12306,156,sku-016,8,78.93,2024-06-13
12307,97,SKU-057,1,343.82,2024-07-10
12308,446,SKU-032,5,27.35,2024-02-28
12309,120,SKU-019,9,144.28,2024-11-10
12310,351,SKU-049,10,561.66,2024-05-17
12311,44,SKU-006,11,535.3,2024-07-01
12312,252,SKU-074,4,506.09,2024-03-24
12313,286,SKU-018,11,220.09,2024-02-04
12314,195,SKU-041,14,497.29,2024-01-21
12315,229,SKU-044,1,496.23,2024-11-16
12316,227,SKU-041,2,611.05,2024-06-06
12317,123,SKU-001,15,170.67,2024-01-03
12318,59,SKU-014,13,353.75,2024-07-25
12319,81,SKU-093,8,293.74,2024-03-12
12320,201,sku-016,11,63.12,2024-10-05
12321,75,SKU-074,12,538.14,2024-05-11
12322,407,SKU-073,5,492.92,2024-08-07
12323,354,SKU-066,10,373.6,2024-01-21
12324,65,SKU-073,6,418.3,2024-08-29
12325,172,sku-067,14,677.37,2024-05-13
12326,162,SKU-021,17,637.24,2024-10-15
12327,39,SKU-000,12,485.93,2024-11-22
12328,342,SKU-045,8,85.28,2024-02-09
12329,283,SKU-003,16,,2024-04-10
12330,198,SKU-074,5,458.9,2024-10-26
12331,143,SKU-007,20,754.98,2024-10-27
12332,267,SKU-075,19,100.76,2024-05-11
12333,388,SKU-094,8,399.67,2024-08-04
12334,369,SKU-055,1,182.96,2024-07-13
12335,129,SKU-092,1,99.1,2024-10-02
12336,157,SKU-023,1,47.91,2024-02-12
12337,312,SKU-019,3,,2024-05-22
12338,399,sku-005,10,425.89,2024-12-24
12339,356,SKU-095,19,583.27,2024-02-15
12340,411,SKU-064,3,511.28,2024-11-13
12341,39,SKU-071,19,605.03,2024-03-31
12342,399,SKU-085,5,168.65,2024-08-12
12343,255,SKU-003,5,92.18,2024-10-23
12344,131,SKU-093,5,388.47,2024-06-14
12345,187,SKU-024,20,521.18,2024-01-30
12346,133,SKU-032,6,22.88,2024-07-24
12347,429,SKU-090,10,684.35,2024-07-10
12348,371,SKU-057,19,329.89,2024-05-19
12349,292,SKU-003,9,107.48,2024-11-24
12350,72,SKU-013,20,250.66,2024-07-11
12351,219,SKU-053,14,354.83,2024-04-13
12352,15,SKU-039,9,661.32,2024-03-19
12353,1,SKU-007,18,581.72,2024-04-30
12354,283,SKU-010,16,633.57,2024-09-20
12355,193,SKU-071,7,608.51,2024-03-02
12356,407,SKU-047,11,51.35,2024-05-21
12357,431,SKU-015,1,690.54,2024-09-20
12358,350,sku-067,20,697.84,2024-04-14
12359,30,SKU-078,8,757.95,2024-08-27
12360,41,SKU-091,1,346.21,2024-04-26
12361,399,SKU-032,7,19.44,2024-04-24
12362,128,SKU-069,9,182.49,2024-02-06
12363,189,SKU-015,18,850.68,2024-11-07
12364,282,SKU-027,13,512.41,2024-04-01
12365,127,SKU-073,13,397.02,2024-05-09
12366,220,SKU-080,18,635.42,2024-01-15
12367,311,SKU-003,15,106.68,2024-10-01
12368,156,SKU-038,19,47.66,2024-10-20
12369,71,SKU-077,17,,2024-12-03
12370,83,SKU-053,18,497.2,2024-03-27
12371,444,SKU-073,19,405.27,2024-03-17
12372,192,SKU-083,9,714.54,2024-09-05
